Global Flag,Major Flag,SMC Flag,Commercial Flag,IT Spend,Employee Count,PC Count,Size,Tech Support,Discount,New Engagement Strategy,New Product Adoption,Planning Summit,Revenue,Direct Treatment Effect: Tech Support,Total Treatment Effect: Tech Support,Direct Treatment Effect: Discount,Total Treatment Effect: Discount,Direct Treatment Effect: New Engagement Strategy,Total Treatment Effect: New Engagement Strategy
1,0,1,1,23552,147,88,80302,0,1,1,1,1,22839.99,7106.04,8030.27,3015.1000000000004,3015.1000000000004,0,0
0,0,0,1,45615,39,32,105185,1,0,0,1,0,29428.83,7103.7,8027.93,5259.25,5259.25,0,0
1,0,0,1,22276,240,99,51343,0,1,1,0,1,18643.4,6526.860000000001,7451.09,1567.15,1567.15,0,0
0,0,0,1,26388,76,31,101076,1,0,1,1,1,26338.78,7021.52,7945.75,5053.8,5053.8,0,0
0,0,1,1,42840,208,90,75498,0,1,0,0,0,24803.82,6509.96,7434.19,3774.9,3774.9,0,0
1,1,0,1,8942,94,73,16105,0,0,1,1,1,14760.56,5822.1,6746.33,-194.75,-194.75,0,0
0,1,0,1,41398,59,38,115522,1,0,0,1,0,31671.42,7310.4400000000005,8234.67,5776.1,5776.1,0,0
0,0,1,1,35061,23,20,69026,1,0,0,1,0,27397.03,6380.52,7304.75,3451.3,3451.3,0,0
0,1,0,1,47133,45,31,91858,1,0,0,0,0,30895.21,6837.16,7761.39,4592.900000000001,4592.900000000001,0,0
0,1,1,1,9386,20,11,24271,1,0,1,1,1,20550.87,5485.42,6409.65,1213.55,1213.55,0,0
0,0,0,1,26420,107,69,86097,0,1,1,0,1,20907.53,6721.9400000000005,7646.17,4304.85,4304.85,0,0
0,0,1,1,32157,58,20,65803,1,0,0,1,0,26954.62,6316.0599999999995,7240.29,3290.15,3290.15,0,0
0,0,1,0,46115,62,38,137624,1,0,0,1,0,25264.27,7752.48,8676.71,6881.200000000001,6881.200000000001,0,0
0,0,0,0,11345,41,19,42000,1,0,1,1,1,16505.47,5840.0,6764.23,2100.0,2100.0,0,0
0,0,1,0,53267,185,117,115357,0,1,0,1,0,25978.74,7307.139999999999,8231.37,5767.85,5767.85,0,0
1,0,0,1,15557,25,9,60117,1,0,1,0,1,20080.69,6702.34,7626.57,2005.8500000000004,2005.8500000000004,0,0
1,0,1,1,7613,29,15,16439,1,0,1,0,1,16569.48,5828.78,6753.01,-178.04999999999995,-178.04999999999995,0,0
0,1,0,1,5127,11,9,15177,1,0,1,1,1,18933.63,5303.54,6227.77,758.85,758.85,0,0
0,0,0,0,76231,80,38,222208,1,1,0,1,0,45270.12,9444.16,10368.39,11110.400000000001,11110.400000000001,0,0
0,0,1,1,174174,57,42,333344,1,1,0,0,1,81357.99,11666.880000000001,12591.11,16667.2,16667.2,0,0
1,1,1,0,366097,165,70,728700,1,1,0,1,1,156369.21,20074.0,20998.23,35435.0,35435.0,0,0
0,0,1,1,26353,83,54,50386,0,0,1,0,1,16396.38,6007.72,6931.95,2519.3,2519.3,0,0
1,0,0,1,68344,64,31,237380,1,1,0,1,1,51325.85,10247.6,11171.83,10869.0,10869.0,0,0
0,0,1,1,24497,105,44,84521,0,1,1,0,1,21843.23,6690.42,7614.65,4226.05,4226.05,0,0
0,0,0,1,20125,81,63,50747,0,0,1,0,1,16451.93,6014.9400000000005,6939.17,2537.3500000000004,2537.3500000000004,0,0
0,0,1,0,25374,29,25,98260,1,0,0,1,0,21629.25,6965.2,7889.43,4913.0,4913.0,0,0
0,0,0,1,169081,20,12,393705,1,1,0,0,1,84645.79,12874.1,13798.33,19685.25,19685.25,0,0
0,0,0,0,38113,118,89,57964,0,1,0,0,0,18495.78,6159.28,7083.51,2898.2000000000003,2898.2000000000003,0,0
0,0,1,0,34920,101,60,117530,0,1,0,0,0,19992.38,7350.6,8274.83,5876.5,5876.5,0,0
0,0,0,0,91828,107,110,197649,0,1,0,0,0,37268.93,8952.98,9877.21,9882.45,9882.45,0,0
0,0,0,1,71020,70,27,221099,1,1,0,0,0,46465.72,9421.98,10346.21,11054.95,11054.95,0,0
0,0,1,1,22248,134,143,45819,0,1,1,0,1,17249.22,5916.38,6840.61,2290.9500000000003,2290.9500000000003,0,0
1,0,1,1,150487,123,45,231818,0,1,0,0,1,60534.24,10136.36,11060.59,10590.900000000001,10590.900000000001,0,0
0,1,0,1,7751,97,50,22561,0,0,1,0,1,14251.12,5451.22,6375.45,1128.05,1128.05,0,0
1,0,0,1,33678,360,425,92227,0,1,1,0,1,22207.18,7344.54,8268.77,3611.3500000000004,3611.3500000000004,0,0
0,1,0,0,73545,31,11,132828,1,0,0,1,0,33242.54,7656.5599999999995,8580.79,6641.400000000001,6641.400000000001,0,0
0,0,0,1,40247,26,9,102044,1,0,0,1,0,30506.73,7040.88,7965.11,5102.200000000001,5102.200000000001,0,0
0,0,0,1,15783,45,40,56707,1,0,1,1,1,23317.43,6134.14,7058.37,2835.3500000000004,2835.3500000000004,0,0
1,1,0,1,8080,56,29,31552,1,0,1,1,1,22096.58,6131.04,7055.27,577.6000000000001,577.6000000000001,0,0
0,0,0,0,60612,66,55,120586,1,1,0,1,0,35692.47,7411.72,8335.95,6029.3,6029.3,0,0
1,0,1,0,10281,14,5,27113,1,0,1,1,1,13889.58,6042.26,6966.49,355.6500000000001,355.6500000000001,0,0
0,0,1,0,34355,82,59,58750,0,0,0,0,0,12021.94,6175.0,7099.23,2937.5,2937.5,0,0
0,0,1,0,160361,192,90,243636,0,1,0,0,1,57305.77,9872.720000000001,10796.95,12181.800000000001,12181.800000000001,0,0
0,0,1,1,89807,16,9,134695,1,0,0,1,0,41166.58,7693.9,8618.13,6734.75,6734.75,0,0
0,0,0,1,12586,201,157,19402,0,1,1,0,1,15491.42,5388.04,6312.27,970.1,970.1,0,0
0,0,0,1,13693,66,49,52653,1,0,1,1,1,20758.34,6053.0599999999995,6977.29,2632.65,2632.65,0,0
0,0,1,1,80153,176,141,199591,0,1,0,0,0,39296.25,8991.82,9916.05,9979.550000000001,9979.550000000001,0,0
0,0,1,1,5736,147,61,13788,0,1,1,0,0,12524.46,5275.76,6199.99,689.4000000000001,689.4000000000001,0,0
1,0,0,0,19392,13,9,55112,1,0,1,1,1,19305.27,6602.24,7526.47,1755.6000000000004,1755.6000000000004,0,0
1,0,0,1,15853,23,8,54719,1,0,1,1,1,22447.4,6594.38,7518.61,1735.9500000000003,1735.9500000000003,0,0
0,0,0,1,96041,340,193,269070,0,1,0,1,1,49210.95,10381.400000000001,11305.63,13453.5,13453.5,0,0
0,0,0,0,154932,29,16,510622,1,1,0,1,1,86042.77,15212.44,16136.67,25531.100000000002,25531.100000000002,0,0
0,0,0,1,90146,26,12,326983,1,0,0,1,0,45347.14,11539.66,12463.89,16349.150000000001,16349.150000000001,0,0
0,0,1,1,62507,26,19,129667,1,0,0,0,0,32801.99,7593.34,8517.57,6483.35,6483.35,0,0
0,0,1,1,156123,57,48,286272,1,1,0,1,1,74390.6,10725.44,11649.67,14313.6,14313.6,0,0
0,1,1,0,31480,114,46,63772,0,1,1,0,1,17117.09,6275.4400000000005,7199.67,3188.6000000000004,3188.6000000000004,0,0
0,0,0,1,26093,76,49,79062,1,0,1,1,1,24541.26,6581.24,7505.47,3953.1000000000004,3953.1000000000004,0,0
0,0,0,0,49880,240,100,109523,0,1,0,0,0,23341.9,7190.46,8114.69,5476.150000000001,5476.150000000001,0,0
1,0,0,0,123041,38,26,199161,1,1,0,1,1,57962.25,9483.220000000001,10407.45,8958.050000000001,8958.050000000001,0,0
1,0,1,1,26226,201,132,50717,0,1,1,0,1,18921.65,6514.34,7438.57,1535.8500000000004,1535.8500000000004,0,0
0,0,1,1,125990,39,16,386710,1,1,0,1,1,76393.33,12734.2,13658.43,19335.5,19335.5,0,0
0,1,0,1,39156,122,55,67187,0,1,0,0,0,22778.81,6343.74,7267.97,3359.3500000000004,3359.3500000000004,0,0
1,0,0,1,17926,87,75,60616,0,0,1,0,1,13376.51,6712.32,7636.55,2030.8000000000002,2030.8000000000002,0,0
0,0,0,0,36777,22,13,61081,1,0,0,1,0,23435.42,6221.62,7145.85,3054.05,3054.05,0,0
0,0,1,1,45732,76,27,125276,0,0,0,1,0,21467.5,7505.52,8429.75,6263.8,6263.8,0,0
0,0,1,1,58886,20,13,183900,1,0,0,1,0,33515.06,8678.0,9602.23,9195.0,9195.0,0,0
1,0,1,0,29788,120,43,46793,0,1,0,0,0,14642.77,6435.860000000001,7360.09,1339.65,1339.65,0,0
0,0,0,1,9228,45,29,16023,1,0,1,1,1,22008.96,5320.46,6244.69,801.1500000000001,801.1500000000001,0,0
0,0,0,0,19289,181,184,72417,0,1,1,0,0,12614.15,6448.34,7372.57,3620.8500000000004,3620.8500000000004,0,0
0,0,0,1,23002,397,369,40308,0,1,1,0,1,17827.29,5806.16,6730.39,2015.4,2015.4,0,0
0,0,1,1,59615,59,23,93606,1,0,0,0,0,32491.6,6872.12,7796.35,4680.3,4680.3,0,0
0,0,0,0,149724,83,51,239727,1,1,0,1,1,63680.49,9794.54,10718.77,11986.35,11986.35,0,0
0,0,0,0,16150,84,63,62196,0,0,1,1,0,10395.94,6243.92,7168.15,3109.8,3109.8,0,0
1,0,1,0,122881,248,128,310306,0,1,0,0,1,50848.78,11706.119999999999,12630.35,14515.300000000001,14515.300000000001,0,0
0,0,1,1,16602,149,61,27009,0,1,1,0,1,14786.9,5540.18,6464.41,1350.45,1350.45,0,0
0,0,1,1,52385,90,63,114002,0,1,0,0,0,29638.96,7280.04,8204.27,5700.1,5700.1,0,0
0,0,1,1,79083,18,6,261651,1,0,0,1,0,43568.21,10233.02,11157.25,13082.550000000001,13082.550000000001,0,0
0,1,0,0,59002,130,81,156856,0,1,0,0,0,28633.04,8137.12,9061.35,7842.8,7842.8,0,0
0,0,1,1,4794,78,62,18879,0,0,1,0,0,10827.3,5377.58,6301.81,943.95,943.95,0,0
0,0,1,0,76333,38,36,211398,1,0,0,1,0,35404.39,9227.96,10152.19,10569.900000000001,10569.900000000001,0,0
0,0,0,1,2333,25,13,8912,1,0,1,1,1,18992.98,5178.24,6102.47,445.6,445.6,0,0
0,0,0,1,90825,90,41,273593,1,1,0,0,1,55973.1,10471.86,11396.09,13679.650000000001,13679.650000000001,0,0
0,0,0,1,17673,11,9,64588,1,0,1,1,1,23041.86,6291.76,7215.99,3229.4,3229.4,0,0
1,0,1,0,181858,113,95,313414,0,1,0,1,1,66603.4,11768.279999999999,12692.51,14670.7,14670.7,0,0
1,0,1,0,26740,17,9,76578,1,0,0,0,0,20218.91,7031.5599999999995,7955.79,2828.9,2828.9,0,0
0,0,1,1,31377,182,94,100638,0,1,1,0,1,22735.88,7012.76,7936.99,5031.900000000001,5031.900000000001,0,0
1,0,0,0,5007,20,9,8746,1,0,1,1,1,14317.41,5674.92,6599.15,-562.7,-562.7,0,0
0,0,1,1,37895,33,22,107901,1,0,0,1,0,27301.91,7158.02,8082.25,5395.05,5395.05,0,0
1,0,0,0,27258,89,54,77375,0,0,0,0,0,11996.68,7047.5,7971.73,2868.75,2868.75,0,0
0,1,0,1,7803,128,76,25027,0,1,1,0,1,15058.84,5500.54,6424.77,1251.3500000000001,1251.3500000000001,0,0
0,0,1,0,32498,88,61,106410,0,0,0,1,0,15344.91,7128.2,8052.43,5320.5,5320.5,0,0
1,0,1,0,79734,37,20,251965,1,0,0,1,0,38365.58,10539.3,11463.53,11598.25,11598.25,0,0
1,0,0,1,6282,111,67,24474,0,0,1,0,0,11270.59,5989.48,6913.71,223.70000000000005,223.70000000000005,0,0
0,1,0,0,24833,52,50,45852,1,0,1,1,1,20924.0,5917.04,6841.27,2292.6,2292.6,0,0
1,0,0,0,17721,31,25,43707,1,0,1,1,1,16846.48,6374.139999999999,7298.37,1185.35,1185.35,0,0
0,0,1,1,4108,61,32,8797,1,0,1,0,1,16885.39,5175.94,6100.17,439.85,439.85,0,0
1,1,0,1,17656,105,56,29875,0,0,1,0,1,16852.03,6097.5,7021.73,493.75,493.75,0,0
0,0,1,1,57143,108,61,143424,0,1,0,1,0,34465.13,7868.48,8792.71,7171.200000000001,7171.200000000001,0,0
1,1,1,1,6578,39,24,20924,0,0,1,1,1,16079.22,5918.48,6842.71,46.200000000000045,46.200000000000045,0,0
0,0,1,1,12144,51,34,26094,1,0,1,1,1,20228.89,5521.88,6446.11,1304.7,1304.7,0,0
0,0,0,0,179347,68,39,324063,1,1,0,1,1,79738.38,11481.26,12405.49,16203.150000000001,16203.150000000001,0,0
0,0,1,1,5386,18,13,8131,1,0,1,1,1,19092.32,5162.62,6086.85,406.55,406.55,0,0
0,0,1,1,5751,25,18,13196,1,0,1,1,1,18648.45,5263.92,6188.15,659.8000000000001,659.8000000000001,0,0
0,0,0,1,5330,88,60,20831,0,0,1,1,0,13189.59,5416.62,6340.85,1041.55,1041.55,0,0
0,0,1,1,32453,26,17,73816,1,0,0,0,0,23845.2,6476.32,7400.55,3690.8,3690.8,0,0
0,0,0,1,23105,60,36,46933,1,0,1,1,1,24333.92,5938.66,6862.89,2346.65,2346.65,0,0
0,0,1,0,7547,216,107,24499,0,1,1,1,0,11469.41,5489.98,6414.21,1224.95,1224.95,0,0
0,0,1,1,43825,69,27,102335,1,0,0,0,0,28425.86,7046.7,7970.93,5116.75,5116.75,0,0
0,0,0,0,48658,183,73,129111,0,1,0,0,0,22980.11,7582.22,8506.45,6455.55,6455.55,0,0
0,0,0,1,28280,195,99,76950,0,1,1,0,1,20339.76,6539.0,7463.23,3847.5,3847.5,0,0
0,0,0,1,18142,33,28,28325,1,0,1,0,1,19871.14,5566.5,6490.73,1416.25,1416.25,0,0
0,0,1,1,71123,84,43,164882,0,1,0,0,0,36085.64,8297.64,9221.87,8244.1,8244.1,0,0
0,0,1,1,16458,128,134,48281,0,1,1,1,1,19395.3,5965.62,6889.85,2414.05,2414.05,0,0
0,0,0,1,31099,46,44,122466,1,0,0,1,0,26415.28,7449.32,8373.55,6123.3,6123.3,0,0
0,1,1,1,37017,199,100,139118,0,1,1,0,1,27721.72,7782.360000000001,8706.59,6955.900000000001,6955.900000000001,0,0
1,0,0,1,104114,9,7,166610,1,0,0,1,0,46315.46,8832.2,9756.43,7330.5,7330.5,0,0
0,0,1,0,79101,114,51,135845,0,1,0,1,0,32948.4,7716.9,8641.13,6792.25,6792.25,0,0
1,0,0,1,52856,55,42,91769,1,0,0,1,0,32925.05,7335.38,8259.61,3588.45,3588.45,0,0
1,1,1,1,61073,34,26,140579,1,0,0,1,0,36523.6,8311.58,9235.81,6028.950000000001,6028.950000000001,0,0
0,0,0,1,27271,93,48,54899,0,0,1,1,1,20322.95,6097.98,7022.21,2744.9500000000003,2744.9500000000003,0,0
0,0,0,1,106499,51,48,359700,1,1,0,0,1,68338.27,12194.0,13118.23,17985.0,17985.0,0,0
0,0,0,1,6952,27,9,27393,1,0,1,1,1,18757.44,5547.86,6472.09,1369.65,1369.65,0,0
0,0,1,0,21566,121,51,77821,0,1,1,1,1,15739.37,6556.42,7480.65,3891.05,3891.05,0,0
1,1,1,1,16362,20,8,35508,1,0,1,1,1,23017.79,6210.16,7134.39,775.4000000000001,775.4000000000001,0,0
0,0,0,0,79047,205,127,165441,0,1,0,1,0,35172.47,8308.82,9233.05,8272.050000000001,8272.050000000001,0,0
0,0,1,1,10443,31,24,21056,1,0,1,0,1,16685.88,5421.12,6345.35,1052.8,1052.8,0,0
1,0,1,1,62977,28,12,241507,1,0,0,1,0,35684.92,10330.14,11254.37,11075.35,11075.35,0,0
1,0,1,0,8105,26,22,16288,1,0,1,1,0,13285.67,5825.76,6749.99,-185.5999999999999,-185.5999999999999,0,0
0,0,0,0,4873,98,91,19010,0,0,1,0,0,6178.42,5380.2,6304.43,950.5,950.5,0,0
1,1,0,1,13470,18,10,21598,1,0,1,1,1,24278.49,5931.96,6856.19,79.90000000000009,79.90000000000009,0,0
0,0,0,0,100416,147,146,191915,0,1,0,0,0,40479.55,8838.3,9762.53,9595.75,9595.75,0,0
1,0,0,1,7773,393,243,22620,0,1,1,0,0,11660.21,5952.4,6876.63,131.0,131.0,0,0
0,0,0,1,32093,34,23,120449,1,0,0,1,0,27511.03,7408.98,8333.21,6022.450000000001,6022.450000000001,0,0
0,1,1,1,29271,79,61,66851,0,0,1,0,1,19658.67,6337.02,7261.25,3342.55,3342.55,0,0
0,0,1,1,19760,57,42,67330,0,0,1,1,1,16488.08,6346.6,7270.83,3366.5,3366.5,0,0
1,0,1,1,84380,115,79,223396,0,1,0,1,0,44039.72,9967.92,10892.15,10169.800000000001,10169.800000000001,0,0
0,0,1,0,6656,15,5,14102,1,0,1,1,1,14132.38,5282.04,6206.27,705.1,705.1,0,0
0,0,0,0,11586,140,55,18753,0,1,1,1,0,10805.58,5375.06,6299.29,937.6500000000001,937.6500000000001,0,0
0,0,1,1,16906,261,126,57629,0,1,1,0,1,18246.1,6152.58,7076.81,2881.4500000000003,2881.4500000000003,0,0
0,1,1,1,52469,257,114,103740,0,1,0,0,0,29215.1,7074.8,7999.03,5187.0,5187.0,0,0
0,0,1,1,29067,24,14,79431,1,0,0,1,0,26008.85,6588.62,7512.85,3971.55,3971.55,0,0
1,0,0,1,14181,30,16,49790,1,0,1,1,1,19917.04,6495.8,7420.03,1489.5,1489.5,0,0
1,1,1,1,19898,301,193,30190,0,1,1,0,1,18044.63,6103.8,7028.03,509.5,509.5,0,0
0,0,1,0,56725,71,60,145069,0,1,0,0,0,27280.3,7901.38,8825.61,7253.450000000001,7253.450000000001,0,0
1,0,1,1,7125,29,20,21352,1,0,1,1,1,18041.21,5927.04,6851.27,67.60000000000014,67.60000000000014,0,0
0,0,1,1,41685,79,34,109755,0,0,0,0,0,20740.26,7195.1,8119.33,5487.75,5487.75,0,0
0,0,0,1,8325,22,7,22335,1,0,1,1,1,20657.8,5446.7,6370.93,1116.75,1116.75,0,0
0,0,1,0,189493,310,167,293511,0,1,0,1,1,68584.27,10870.220000000001,11794.45,14675.550000000001,14675.550000000001,0,0
0,1,0,1,120815,253,117,279196,0,1,0,1,1,58669.62,10583.92,11508.15,13959.800000000001,13959.800000000001,0,0
0,0,0,1,10398,11,7,37678,1,0,1,1,1,21538.26,5753.56,6677.79,1883.9,1883.9,0,0
1,0,1,0,3347,652,493,10677,0,1,1,0,0,6188.94,5713.54,6637.77,-466.15,-466.15,0,0
0,0,1,0,73432,69,35,156606,1,1,0,1,0,40879.15,8132.12,9056.35,7830.3,7830.3,0,0
0,0,1,0,19953,43,32,40474,1,0,1,0,1,16177.14,5809.48,6733.71,2023.7,2023.7,0,0
0,0,0,1,10885,84,49,24482,0,0,1,0,0,11883.65,5489.64,6413.87,1224.1000000000001,1224.1000000000001,0,0
0,0,1,1,21778,34,16,53471,1,0,1,0,1,20599.85,6069.42,6993.65,2673.55,2673.55,0,0
0,0,0,1,29297,27,12,95740,1,0,0,0,0,23520.19,6914.8,7839.03,4787.0,4787.0,0,0
1,1,0,0,16565,392,223,33681,0,1,1,0,0,11443.5,6173.62,7097.85,684.0500000000002,684.0500000000002,0,0
0,1,0,1,79675,40,13,235239,1,0,0,1,0,45175.77,9704.779999999999,10629.01,11761.95,11761.95,0,0
0,0,1,0,199547,66,43,393747,1,1,0,0,1,88885.78,12874.94,13799.17,19687.350000000002,19687.350000000002,0,0
0,0,1,1,22300,17,12,40166,1,0,1,1,1,22756.04,5803.32,6727.55,2008.3000000000002,2008.3000000000002,0,0
0,1,0,1,2430,59,51,8184,1,0,1,1,1,19616.09,5163.68,6087.91,409.20000000000005,409.20000000000005,0,0
0,0,1,1,8962,283,115,23251,0,1,1,1,1,15808.98,5465.02,6389.25,1162.55,1162.55,0,0
0,1,1,0,100930,87,55,154573,1,1,0,0,1,48152.28,8091.46,9015.69,7728.650000000001,7728.650000000001,0,0
0,0,1,1,18399,21,7,48605,1,0,1,1,1,23691.58,5972.1,6896.33,2430.25,2430.25,0,0
0,0,0,0,28215,29,23,86861,1,0,0,0,0,19033.89,6737.22,7661.45,4343.05,4343.05,0,0
0,0,0,1,81618,100,69,243328,0,1,0,0,0,41956.25,9866.560000000001,10790.79,12166.400000000001,12166.400000000001,0,0
0,1,0,1,39409,56,28,135216,1,0,0,1,0,29653.91,7704.32,8628.55,6760.8,6760.8,0,0
0,0,1,1,48976,51,26,109964,1,0,0,1,0,30432.31,7199.280000000001,8123.51,5498.200000000001,5498.200000000001,0,0
0,1,1,1,27855,33,20,58140,1,0,1,1,1,27101.39,6162.8,7087.03,2907.0,2907.0,0,0
1,0,0,1,57577,87,77,208262,0,1,0,1,0,36729.09,9665.24,10589.47,9413.1,9413.1,0,0
1,0,0,0,30738,45,19,121766,1,0,0,1,0,21246.01,7935.32,8859.55,5088.3,5088.3,0,0
0,0,1,0,39733,478,214,83890,0,1,1,0,1,20175.3,6677.8,7602.03,4194.5,4194.5,0,0
0,1,1,1,127881,31,17,229796,1,1,0,0,1,65424.42,9595.92,10520.15,11489.800000000001,11489.800000000001,0,0
0,0,0,1,5555,58,45,16949,1,0,1,0,1,16573.84,5338.98,6263.21,847.45,847.45,0,0
0,1,0,0,63457,16,7,171816,1,0,0,1,0,33350.5,8436.32,9360.55,8590.800000000001,8590.800000000001,0,0
1,0,1,1,9526,218,193,22082,0,1,1,0,0,13113.99,5941.64,6865.87,104.10000000000014,104.10000000000014,0,0
1,0,1,1,94364,157,79,189133,0,1,0,0,0,43702.32,9282.66,10206.89,8456.65,8456.65,0,0
0,0,0,1,116123,59,58,264866,1,1,0,0,1,62784.59,10297.32,11221.55,13243.300000000001,13243.300000000001,0,0
0,1,1,1,46975,20,14,75175,1,0,0,1,0,31660.0,6503.5,7427.73,3758.75,3758.75,0,0
1,0,0,1,28873,140,78,52999,0,1,1,1,1,20880.63,6559.98,7484.21,1649.9500000000003,1649.9500000000003,0,0
1,1,0,1,6082,242,115,10394,0,1,1,0,0,13032.11,5707.88,6632.11,-480.29999999999995,-480.29999999999995,0,0
0,1,1,0,87325,118,52,194848,0,1,0,0,0,37741.49,8896.96,9821.19,9742.4,9742.4,0,0
0,1,0,1,93701,58,23,161571,1,1,0,1,1,53545.44,8231.42,9155.65,8078.55,8078.55,0,0
0,0,0,0,79900,80,52,138727,1,1,0,1,0,43213.49,7774.54,8698.77,6936.35,6936.35,0,0
1,0,0,0,45758,77,56,159486,1,0,0,1,0,27829.64,8689.720000000001,9613.95,6974.3,6974.3,0,0
1,0,0,0,30205,17,15,121869,1,0,0,1,0,24646.16,7937.38,8861.61,5093.450000000001,5093.450000000001,0,0
0,1,1,1,57014,137,89,139983,0,1,0,0,0,34960.11,7799.66,8723.89,6999.150000000001,6999.150000000001,0,0
1,0,0,1,155933,126,82,290032,1,1,0,1,1,76933.47,11300.64,12224.87,13501.6,13501.6,0,0
1,0,1,0,34076,75,32,58558,0,0,0,0,0,13150.73,6671.16,7595.39,1927.9,1927.9,0,0
1,0,0,0,4682,89,80,18173,0,0,1,0,0,6132.78,5863.46,6787.69,-91.34999999999991,-91.34999999999991,0,0
0,0,0,0,17511,63,54,38558,1,0,1,1,1,16825.66,5771.16,6695.39,1927.9,1927.9,0,0
0,0,1,1,74102,85,36,132591,1,1,0,1,0,44736.63,7651.82,8576.05,6629.55,6629.55,0,0
1,0,0,0,53972,57,52,104942,1,0,0,1,0,26107.47,7598.84,8523.07,4247.1,4247.1,0,0
0,0,1,1,4541,114,65,18413,0,0,1,0,0,11465.72,5368.26,6292.49,920.6500000000001,920.6500000000001,0,0
0,0,1,1,52055,155,152,87286,0,1,0,0,0,27793.34,6745.72,7669.95,4364.3,4364.3,0,0
1,0,1,1,25371,21,11,42049,1,0,0,1,0,24735.05,6340.98,7265.21,1102.4500000000003,1102.4500000000003,0,0
0,0,1,1,16349,192,85,26802,0,1,1,0,1,15737.12,5536.04,6460.27,1340.1000000000001,1340.1000000000001,0,0
0,0,0,1,49705,59,22,90595,1,0,0,1,0,30959.48,6811.9,7736.13,4529.75,4529.75,0,0
1,0,0,1,16901,127,53,52995,0,1,1,0,1,15501.91,6559.9,7484.13,1649.75,1649.75,0,0
1,0,1,1,22042,28,17,58694,1,0,1,0,1,22151.16,6673.88,7598.11,1934.7000000000003,1934.7000000000003,0,0
1,1,1,0,27573,56,38,59620,1,0,1,1,1,23461.44,6692.4,7616.63,1981.0,1981.0,0,0
0,1,0,1,21548,47,17,38062,1,0,1,1,1,24425.55,5761.24,6685.47,1903.1000000000001,1903.1000000000001,0,0
0,1,0,1,26361,47,37,73614,1,0,1,1,1,28385.12,6472.28,7396.51,3680.7000000000003,3680.7000000000003,0,0
0,0,0,1,11265,22,12,27521,1,0,1,1,1,19097.84,5550.42,6474.65,1376.0500000000002,1376.0500000000002,0,0
0,0,0,0,29003,15,10,110882,1,0,0,1,0,21840.29,7217.639999999999,8141.87,5544.1,5544.1,0,0
0,1,0,1,29996,89,83,48914,1,0,1,1,1,25592.7,5978.28,6902.51,2445.7000000000003,2445.7000000000003,0,0
0,0,0,1,519145,34,23,778834,1,1,0,1,1,199371.22,20576.68,21500.91,38941.700000000004,38941.700000000004,0,0
0,0,1,0,8357,195,98,25143,0,1,1,1,0,10788.43,5502.86,6427.09,1257.15,1257.15,0,0
0,0,1,1,23817,26,14,56032,1,0,1,1,1,25144.18,6120.64,7044.87,2801.6000000000004,2801.6000000000004,0,0
0,0,1,1,4829,74,62,9481,0,0,1,0,0,11307.52,5189.62,6113.85,474.05,474.05,0,0
0,1,0,0,23457,107,72,51624,0,1,1,0,1,15917.8,6032.48,6956.71,2581.2000000000003,2581.2000000000003,0,0
0,0,0,1,133698,88,88,202433,1,1,0,1,1,66328.69,9048.66,9972.89,10121.650000000001,10121.650000000001,0,0
0,0,0,1,6610,84,59,10604,0,0,1,0,0,11208.45,5212.08,6136.31,530.2,530.2,0,0
0,0,0,1,5296,84,60,21350,0,0,1,0,0,11892.95,5427.0,6351.23,1067.5,1067.5,0,0
0,1,0,0,6914,83,30,11120,0,0,1,0,0,10054.04,5222.4,6146.63,556.0,556.0,0,0
0,0,1,1,210018,101,47,348848,1,1,0,0,1,91596.68,11976.96,12901.19,17442.4,17442.4,0,0
0,0,1,0,25023,358,330,96835,0,1,1,1,1,18221.37,6936.7,7860.93,4841.75,4841.75,0,0
1,0,1,1,205157,61,31,398914,1,1,0,1,1,93259.68,13478.279999999999,14402.51,18945.7,18945.7,0,0
0,0,1,1,113545,203,108,170443,0,1,0,0,1,48521.36,8408.86,9333.09,8522.15,8522.15,0,0
0,0,0,0,109799,155,87,228592,0,1,0,0,0,43589.13,9571.84,10496.07,11429.6,11429.6,0,0
0,0,0,1,343762,196,136,662003,1,1,0,0,1,147075.62,18240.059999999998,19164.29,33100.15,33100.15,0,0
0,0,0,1,154656,44,31,242521,1,1,0,1,1,72575.08,9850.42,10774.65,12126.050000000001,12126.050000000001,0,0
0,1,0,0,8627,49,16,28630,1,0,1,1,1,15398.27,5572.6,6496.83,1431.5,1431.5,0,0
0,0,0,1,16964,50,28,37630,1,0,1,1,1,22589.51,5752.6,6676.83,1881.5,1881.5,0,0
1,1,0,1,26164,126,138,55195,0,1,1,0,1,21120.28,6603.9,7528.13,1759.75,1759.75,0,0
0,0,0,1,64433,75,75,145975,0,1,0,0,0,32377.48,7919.5,8843.73,7298.75,7298.75,0,0
0,0,0,0,79606,174,103,269087,0,1,0,1,0,39827.41,10381.74,11305.97,13454.35,13454.35,0,0
0,0,1,1,71599,30,21,146379,1,0,0,0,0,37342.15,7927.58,8851.81,7318.950000000001,7318.950000000001,0,0
0,0,1,1,74997,56,31,132093,1,1,0,1,0,45817.67,7641.860000000001,8566.09,6604.650000000001,6604.650000000001,0,0
0,0,1,1,42598,14,10,73510,1,0,0,1,0,28844.95,6470.2,7394.43,3675.5,3675.5,0,0
