x,y
23.867,67
23.868,84
23.869,68
23.87,52
23.871,60
23.872,73
23.873,72
23.874,63
23.875,66
23.876,71
23.877,61
23.878,56
23.879,76
23.88,65
23.881,60
23.882,55
23.883,74
23.884,66
23.885,70
23.886,70
23.887,57
23.888,57
23.889,78
23.89,62
23.891,71
23.892,69
23.893,76
23.894,56
23.895,71
23.896,60
23.897,68
23.898,69
23.899,64
23.9,61
23.901,60
23.902,59
23.903,60
23.904,45
23.905,66
23.906,73
23.907,64
23.908,63
23.909,64
23.91,64
23.911,77
23.912,84
23.913,65
23.914,59
23.915,68
23.916,66
23.917,73
23.918,65
23.919,51
23.92,68
23.921,86
23.922,68
23.923,75
23.924,67
23.925,73
23.926,72
23.927,62
23.928,70
23.929,64
23.93,50
23.931,81
23.932,87
23.933,86
23.934,70
23.935,55
23.936,62
23.937,52
23.938,65
23.939,56
23.94,69
23.941,61
23.942,68
23.943,65
23.944,76
23.945,62
23.946,69
23.947,68
23.948,64
23.949,54
23.95,61
23.951,78
23.952,74
23.953,54
23.954,55
23.955,75
23.956,69
23.957,73
23.958,77
23.959,61
23.96,52
23.961,56
23.962,63
23.963,66
23.964,80
23.965,57
23.966,70
23.967,60
23.968,76
23.969,64
23.97,61
23.971,88
23.972,63
23.973,71
23.974,66
23.975,73
23.976,68
23.977,62
23.978,60
23.979,51
23.98,60
23.981,68
23.982,59
23.983,67
23.984,73
23.985,75
23.986,66
23.987,65
23.988,68
23.989,77
23.99,67
23.991,71
23.992,77
23.993,69
23.994,75
23.995,60
23.996,78
23.997,65
23.998,71
23.999,60
24,66
24.001,69
24.002,67
24.003,64
24.004,76
24.005,60
24.006,66
24.007,61
24.008,66
24.009,60
24.01,58
24.011,71
24.012,72
24.013,57
24.014,73
24.015,50
24.016,65
24.017,56
24.018,64
24.019,66
24.02,71
24.021,71
24.022,85
24.023,63
24.024,70
24.025,78
24.026,67
24.027,64
24.028,65
24.029,65
24.03,69
24.031,69
24.032,63
24.033,65
24.034,65
24.035,75
24.036,62
24.037,61
24.038,64
24.039,55
24.04,69
24.041,82
24.042,57
24.043,60
24.044,56
24.045,83
24.046,66
24.047,66
24.048,60
24.049,62
24.05,66
24.051,77
24.052,71
24.053,72
24.054,57
24.055,55
24.056,64
24.057,80
24.058,56
24.059,58
24.06,63
24.061,67
24.062,68
24.063,59
24.064,66
24.065,66
24.066,50
24.067,77
24.068,66
24.069,67
24.07,82
24.071,53
24.072,58
24.073,53
24.074,60
24.075,65
24.076,57
24.077,60
24.078,74
24.079,64
24.08,61
24.081,78
24.082,59
24.083,59
24.084,70
24.085,71
24.086,66
24.087,72
24.088,61
24.089,83
24.09,68
24.091,52
24.092,66
24.093,58
24.094,61
24.095,72
24.096,56
24.097,66
24.098,69
24.099,72
24.1,71
24.101,59
24.102,52
24.103,59
24.104,76
24.105,46
24.106,76
24.107,75
24.108,65
24.109,77
24.11,67
24.111,58
24.112,77
24.113,70
24.114,79
24.115,62
24.116,65
24.117,63
24.118,62
24.119,71
24.12,63
24.121,60
24.122,71
24.123,63
24.124,88
24.125,64
24.126,72
24.127,54
24.128,72
24.129,68
24.13,59
24.131,47
24.132,78
24.133,71
24.134,64
24.135,67
24.136,60
24.137,48
24.138,70
24.139,70
24.14,57
24.141,61
24.142,56
24.143,58
24.144,50
24.145,73
24.146,63
24.147,66
24.148,89
24.149,62
24.15,71
24.151,62
24.152,63
24.153,70
24.154,78
24.155,81
24.156,71
24.157,60
24.158,61
24.159,55
24.16,61
24.161,55
24.162,61
24.163,71
24.164,71
24.165,89
24.166,70
24.167,67
24.168,76
24.169,64
24.17,54
24.171,51
24.172,59
24.173,70
24.174,77
24.175,62
24.176,67
24.177,70
24.178,69
24.179,71
24.18,65
24.181,76
24.182,76
24.183,64
24.184,65
24.185,64
24.186,70
24.187,73
24.188,65
24.189,51
24.19,59
24.191,66
24.192,55
24.193,73
24.194,65
24.195,74
24.196,65
24.197,70
24.198,75
24.199,78
24.2,71
24.201,59
24.202,70
24.203,57
24.204,72
24.205,71
24.206,51
24.207,62
24.208,75
24.209,66
24.21,63
24.211,59
24.212,55
24.213,56
24.214,71
24.215,61
24.216,79
24.217,69
24.218,70
24.219,77
24.22,58
24.221,88
24.222,53
24.223,65
24.224,73
24.225,55
24.226,76
24.227,57
24.228,67
24.229,69
24.23,60
24.231,62
24.232,54
24.233,64
24.234,58
24.235,65
24.236,65
24.237,62
24.238,66
24.239,53
24.24,64
24.241,67
24.242,69
24.243,47
24.244,76
24.245,79
24.246,63
24.247,53
24.248,66
24.249,78
24.25,62
24.251,58
24.252,58
24.253,56
24.254,70
24.255,71
24.256,64
24.257,58
24.258,67
24.259,72
24.26,72
24.261,64
24.262,57
24.263,67
24.264,63
24.265,61
24.266,66
24.267,67
24.268,77
24.269,55
24.27,66
24.271,63
24.272,63
24.273,62
24.274,73
24.275,67
24.276,67
24.277,73
24.278,74
24.279,57
24.28,80
24.281,69
24.282,64
24.283,60
24.284,66
24.285,81
24.286,72
24.287,67
24.288,55
24.289,57
24.29,66
24.291,79
24.292,57
24.293,57
24.294,67
24.295,57
24.296,67
24.297,75
24.298,53
24.299,72
24.3,70
24.301,54
24.302,68
24.303,61
24.304,64
24.305,69
24.306,58
24.307,63
24.308,57
24.309,69
24.31,82
24.311,67
24.312,67
24.313,56
24.314,66
24.315,75
24.316,61
24.317,76
24.318,51
24.319,75
24.32,68
24.321,61
24.322,63
24.323,77
24.324,74
24.325,57
24.326,69
24.327,57
24.328,70
24.329,71
24.33,58
24.331,57
24.332,60
24.333,56
24.334,73
24.335,60
24.336,61
24.337,69
24.338,60
24.339,67
24.34,51
24.341,76
24.342,60
24.343,80
24.344,75
24.345,56
24.346,63
24.347,73
24.348,70
24.349,59
24.35,64
24.351,61
24.352,70
24.353,81
24.354,69
24.355,73
24.356,60
24.357,65
24.358,68
24.359,76
24.36,75
24.361,61
24.362,66
24.363,70
24.364,73
24.365,63
24.366,62
24.367,67
24.368,67
24.369,74
24.37,57
24.371,60
24.372,69
24.373,60
24.374,76
24.375,73
24.376,58
24.377,60
24.378,71
24.379,62
24.38,59
24.381,63
24.382,65
24.383,66
24.384,66
24.385,76
24.386,63
24.387,53
24.388,76
24.389,84
24.39,77
24.391,67
24.392,63
24.393,53
24.394,59
24.395,69
24.396,64
24.397,77
24.398,75
24.399,59
24.4,66
24.401,73
24.402,64
24.403,71
24.404,56
24.405,66
24.406,62
24.407,74
24.408,77
24.409,60
24.41,67
24.411,65
24.412,61
24.413,61
24.414,63
24.415,89
24.416,64
24.417,62
24.418,57
24.419,65
24.42,67
24.421,56
24.422,58
24.423,74
24.424,81
24.425,61
24.426,67
24.427,61
24.428,70
24.429,74
24.43,56
24.431,80
24.432,71
24.433,66
24.434,69
24.435,62
24.436,72
24.437,62
24.438,58
24.439,67
24.44,53
24.441,59
24.442,65
24.443,71
24.444,60
24.445,53
24.446,73
24.447,71
24.448,60
24.449,69
24.45,65
24.451,77
24.452,86
24.453,75
24.454,57
24.455,72
24.456,61
24.457,74
24.458,59
24.459,69
24.46,53
24.461,62
24.462,72
24.463,66
24.464,63
24.465,61
24.466,76
24.467,74
24.468,80
24.469,73
24.47,73
24.471,77
24.472,66
24.473,71
24.474,64
24.475,66
24.476,56
24.477,60
24.478,70
24.479,69
24.48,61
24.481,72
24.482,62
24.483,62
24.484,56
24.485,70
24.486,64
24.487,54
24.488,75
24.489,65
24.49,57
24.491,69
24.492,71
24.493,73
24.494,80
24.495,64
24.496,70
24.497,54
24.498,71
24.499,81
24.5,57
24.501,80
24.502,67
24.503,75
24.504,56
24.505,52
24.506,72
24.507,66
24.508,59
24.509,73
24.51,57
24.511,79
24.512,78
24.513,56
24.514,58
24.515,67
24.516,64
24.517,69
24.518,70
24.519,67
24.52,74
24.521,81
24.522,66
24.523,77
24.524,74
24.525,63
24.526,60
24.527,71
24.528,64
24.529,79
24.53,82
24.531,57
24.532,68
24.533,73
24.534,68
24.535,65
24.536,58
24.537,63
24.538,52
24.539,62
24.54,70
24.541,65
24.542,69
24.543,62
24.544,70
24.545,72
24.546,71
24.547,60
24.548,79
24.549,74
24.55,63
24.551,62
24.552,51
24.553,59
24.554,75
24.555,76
24.556,83
24.557,73
24.558,65
24.559,66
24.56,65
24.561,65
24.562,83
24.563,60
24.564,68
24.565,64
24.566,70
24.567,50
24.568,71
24.569,65
24.57,62
24.571,76
24.572,70
24.573,66
24.574,74
24.575,78
24.576,66
24.577,59
24.578,53
24.579,49
24.58,48
24.581,68
24.582,57
24.583,55
24.584,58
24.585,67
24.586,74
24.587,69
24.588,67
24.589,68
24.59,68
24.591,72
24.592,76
24.593,69
24.594,80
24.595,66
24.596,63
24.597,72
24.598,67
24.599,68
24.6,72
24.601,62
24.602,67
24.603,64
24.604,62
24.605,67
24.606,59
24.607,60
24.608,67
24.609,60
24.61,55
24.611,72
24.612,74
24.613,68
24.614,68
24.615,60
24.616,62
24.617,66
24.618,59
24.619,62
24.62,64
24.621,62
24.622,61
24.623,56
24.624,69
24.625,55
24.626,76
24.627,66
24.628,67
24.629,76
24.63,58
24.631,60
24.632,64
24.633,69
24.634,65
24.635,78
24.636,50
24.637,75
24.638,69
24.639,79
24.64,61
24.641,73
24.642,60
24.643,63
24.644,75
24.645,61
24.646,61
24.647,49
24.648,66
24.649,53
24.65,74
24.651,53
24.652,63
24.653,74
24.654,51
24.655,69
24.656,63
24.657,70
24.658,64
24.659,84
24.66,61
24.661,65
24.662,70
24.663,78
24.664,60
24.665,58
24.666,53
24.667,72
24.668,62
24.669,57
24.67,69
24.671,76
24.672,56
24.673,75
24.674,63
24.675,67
24.676,57
24.677,55
24.678,51
24.679,82
24.68,71
24.681,69
24.682,63
24.683,53
24.684,55
24.685,71
24.686,65
24.687,75
24.688,64
24.689,70
24.69,59
24.691,72
24.692,66
24.693,65
24.694,75
24.695,70
24.696,77
24.697,75
24.698,58
24.699,62
24.7,71
24.701,67
24.702,61
24.703,64
24.704,73
24.705,63
24.706,63
24.707,45
24.708,75
24.709,68
24.71,73
24.711,70
24.712,56
24.713,71
24.714,68
24.715,68
24.716,42
24.717,68
24.718,73
24.719,51
24.72,63
24.721,61
24.722,52
24.723,73
24.724,52
24.725,68
24.726,67
24.727,72
24.728,57
24.729,68
24.73,67
24.731,56
24.732,63
24.733,59
24.734,60
24.735,53
24.736,53
24.737,74
24.738,68
24.739,63
24.74,73
24.741,54
24.742,58
24.743,78
24.744,66
24.745,60
24.746,71
24.747,67
24.748,77
24.749,54
24.75,75
24.751,63
24.752,63
24.753,60
24.754,64
24.755,45
24.756,57
24.757,81
24.758,67
24.759,66
24.76,80
24.761,69
24.762,75
24.763,71
24.764,53
24.765,51
24.766,76
24.767,59
24.768,63
24.769,60
24.77,64
24.771,78
24.772,73
24.773,51
24.774,81
24.775,59
24.776,73
24.777,71
24.778,70
24.779,69
24.78,65
24.781,54
24.782,55
24.783,69
24.784,74
24.785,91
24.786,65
24.787,64
24.788,64
24.789,64
24.79,66
24.791,74
24.792,68
24.793,65
24.794,71
24.795,68
24.796,55
24.797,67
24.798,76
24.799,63
24.8,88
24.801,76
24.802,56
24.803,74
24.804,51
24.805,67
24.806,63
24.807,63
24.808,65
24.809,71
24.81,72
24.811,73
24.812,64
24.813,59
24.814,54
24.815,61
24.816,56
24.817,64
24.818,78
24.819,58
24.82,69
24.821,70
24.822,79
24.823,71
24.824,67
24.825,60
24.826,79
24.827,62
24.828,61
24.829,62
24.83,55
24.831,68
24.832,61
24.833,77
24.834,55
24.835,54
24.836,63
24.837,61
24.838,72
24.839,60
24.84,66
24.841,71
24.842,83
24.843,75
24.844,57
24.845,79
24.846,87
24.847,79
24.848,81
24.849,86
24.85,51
24.851,74
24.852,69
24.853,74
24.854,67
24.855,63
24.856,55
24.857,54
24.858,58
24.859,66
24.86,74
24.861,68
24.862,80
24.863,79
24.864,65
24.865,78
24.866,53
24.867,65
24.868,51
24.869,78
24.87,67
24.871,74
24.872,72
24.873,64
24.874,71
24.875,65
24.876,53
24.877,68
24.878,64
24.879,52
24.88,77
24.881,64
24.882,68
24.883,62
24.884,49
24.885,71
24.886,91
24.887,71
24.888,64
24.889,64
24.89,73
24.891,66
24.892,72
24.893,68
24.894,58
24.895,63
24.896,51
24.897,58
24.898,67
24.899,88
24.9,60
24.901,86
24.902,53
24.903,60
24.904,80
24.905,57
24.906,74
24.907,68
24.908,69
24.909,79
24.91,77
24.911,54
24.912,61
24.913,74
24.914,61
24.915,72
24.916,70
24.917,62
24.918,69
24.919,70
24.92,61
24.921,67
24.922,70
24.923,65
24.924,58
24.925,63
24.926,70
24.927,62
24.928,68
24.929,74
24.93,79
24.931,76
24.932,69
24.933,75
24.934,64
24.935,70
24.936,53
24.937,59
24.938,54
24.939,78
24.94,61
24.941,63
24.942,77
24.943,58
24.944,71
24.945,73
24.946,61
24.947,51
24.948,63
24.949,75
24.95,74
24.951,73
24.952,62
24.953,64
24.954,77
24.955,77
24.956,69
24.957,56
24.958,72
24.959,80
24.96,68
24.961,74
24.962,77
24.963,67
24.964,60
24.965,68
24.966,62
24.967,71
24.968,69
24.969,45
24.97,60
24.971,56
24.972,73
24.973,56
24.974,59
24.975,63
24.976,66
24.977,70
24.978,73
24.979,61
24.98,68
24.981,55
24.982,69
24.983,86
24.984,67
24.985,59
24.986,68
24.987,68
24.988,68
24.989,75
24.99,80
24.991,54
24.992,72
24.993,74
24.994,59
24.995,59
24.996,76
24.997,85
24.998,60
24.999,83
25,65
25.001,65
25.002,64
25.003,82
25.004,73
25.005,70
25.006,68
25.007,63
25.008,75
25.009,83
25.01,67
25.011,77
25.012,85
25.013,73
25.014,72
25.015,67
25.016,63
25.017,66
25.018,62
25.019,55
25.02,66
25.021,73
25.022,56
25.023,51
25.024,59
25.025,61
25.026,70
25.027,55
25.028,62
25.029,72
25.03,84
25.031,71
25.032,63
25.033,53
25.034,72
25.035,80
25.036,67
25.037,69
25.038,75
25.039,73
25.04,62
25.041,58
25.042,61
25.043,62
25.044,64
25.045,72
25.046,64
25.047,71
25.048,74
25.049,75
25.05,67
25.051,53
25.052,72
25.053,72
25.054,76
25.055,62
25.056,68
25.057,60
25.058,55
25.059,64
25.06,63
25.061,75
25.062,74
25.063,75
25.064,62
25.065,52
25.066,82
25.067,67
25.068,71
25.069,60
25.07,67
25.071,63
25.072,68
25.073,51
25.074,71
25.075,69
25.076,59
25.077,71
25.078,64
25.079,75
25.08,75
25.081,65
25.082,73
25.083,69
25.084,57
25.085,78
25.086,62
25.087,60
25.088,59
25.089,70
25.09,77
25.091,66
25.092,69
25.093,73
25.094,58
25.095,68
25.096,54
25.097,69
25.098,72
25.099,58
25.1,66
25.101,76
25.102,57
25.103,73
25.104,52
25.105,55
25.106,54
25.107,75
25.108,81
25.109,82
25.11,59
25.111,58
25.112,65
25.113,58
25.114,62
25.115,78
25.116,74
25.117,90
25.118,55
25.119,73
25.12,70
25.121,76
25.122,67
25.123,60
25.124,73
25.125,75
25.126,67
25.127,71
25.128,68
25.129,72
25.13,58
25.131,74
25.132,90
25.133,65
25.134,63
25.135,70
25.136,71
25.137,64
25.138,68
25.139,52
25.14,56
25.141,56
25.142,64
25.143,77
25.144,72
25.145,68
25.146,57
25.147,76
25.148,63
25.149,51
25.15,59
25.151,65
25.152,56
25.153,55
25.154,88
25.155,70
25.156,71
25.157,56
25.158,90
25.159,63
25.16,69
25.161,52
25.162,71
25.163,59
25.164,78
25.165,64
25.166,64
25.167,55
25.168,63
25.169,68
25.17,66
25.171,88
25.172,69
25.173,60
25.174,70
25.175,70
25.176,74
25.177,62
25.178,76
25.179,73
25.18,74
25.181,82
25.182,56
25.183,63
25.184,66
25.185,71
25.186,56
25.187,66
25.188,79
25.189,60
25.19,87
25.191,50
25.192,65
25.193,57
25.194,77
25.195,57
25.196,71
25.197,85
25.198,67
25.199,56
25.2,65
25.201,75
25.202,62
25.203,64
25.204,59
25.205,79
25.206,66
25.207,72
25.208,53
25.209,77
25.21,58
25.211,69
25.212,78
25.213,65
25.214,74
25.215,57
25.216,68
25.217,70
25.218,75
25.219,75
25.22,74
25.221,69
25.222,54
25.223,85
25.224,65
25.225,62
25.226,80
25.227,72
25.228,78
25.229,62
25.23,76
25.231,73
25.232,56
25.233,59
25.234,69
25.235,59
25.236,60
25.237,61
25.238,66
25.239,71
25.24,69
25.241,59
25.242,65
25.243,67
25.244,71
25.245,66
25.246,67
25.247,53
25.248,66
25.249,62
25.25,64
25.251,70
25.252,59
25.253,60
25.254,66
25.255,70
25.256,62
25.257,68
25.258,55
25.259,56
25.26,64
25.261,67
25.262,58
25.263,53
25.264,82
25.265,73
25.266,67
25.267,59
25.268,72
25.269,57
25.27,71
25.271,54
25.272,58
25.273,67
25.274,64
25.275,70
25.276,67
25.277,78
25.278,56
25.279,56
25.28,62
25.281,68
25.282,64
25.283,62
25.284,65
25.285,82
25.286,63
25.287,72
25.288,61
25.289,78
25.29,56
25.291,62
25.292,55
25.293,65
25.294,61
25.295,51
25.296,71
25.297,49
25.298,66
25.299,64
25.3,77
25.301,60
25.302,67
25.303,72
25.304,74
25.305,87
25.306,72
25.307,76
25.308,60
25.309,64
25.31,60
25.311,48
25.312,64
25.313,67
25.314,80
25.315,58
25.316,65
25.317,71
25.318,60
25.319,65
25.32,61
25.321,61
25.322,68
25.323,46
25.324,70
25.325,56
25.326,67
25.327,67
25.328,67
25.329,76
25.33,82
25.331,52
25.332,64
25.333,67
25.334,68
25.335,64
25.336,44
25.337,61
25.338,56
25.339,65
25.34,62
25.341,69
25.342,53
25.343,68
25.344,73
25.345,67
25.346,76
25.347,62
25.348,56
25.349,73
25.35,57
25.351,64
25.352,73
25.353,52
25.354,71
25.355,68
25.356,60
25.357,69
25.358,63
25.359,55
25.36,70
25.361,58
25.362,63
25.363,52
25.364,61
25.365,68
25.366,77
25.367,65
25.368,61
25.369,55
25.37,75
25.371,68
25.372,65
25.373,67
25.374,63
25.375,74
25.376,62
25.377,75
25.378,58
25.379,74
25.38,63
25.381,75
25.382,67
25.383,60
25.384,66
25.385,59
25.386,72
25.387,59
25.388,68
25.389,66
25.39,61
25.391,58
25.392,71
25.393,94
25.394,76
25.395,66
25.396,65
25.397,81
25.398,68
25.399,61
25.4,66
25.401,67
25.402,76
25.403,83
25.404,67
25.405,76
25.406,73
25.407,67
25.408,71
25.409,72
25.41,77
25.411,69
25.412,64
25.413,66
25.414,63
25.415,69
25.416,82
25.417,69
25.418,75
25.419,59
25.42,77
25.421,71
25.422,59
25.423,57
25.424,62
25.425,65
25.426,74
25.427,63
25.428,74
25.429,59
25.43,75
25.431,71
25.432,54
25.433,65
25.434,63
25.435,83
25.436,64
25.437,63
25.438,72
25.439,69
25.44,58
25.441,72
25.442,73
25.443,75
25.444,73
25.445,61
25.446,73
25.447,64
25.448,62
25.449,63
25.45,55
25.451,59
25.452,53
25.453,54
25.454,69
25.455,51
25.456,69
25.457,77
25.458,72
25.459,69
25.46,71
25.461,68
25.462,72
25.463,80
25.464,66
25.465,71
25.466,68
25.467,78
25.468,56
25.469,82
25.47,77
25.471,57
25.472,65
25.473,69
25.474,63
25.475,82
25.476,72
25.477,67
25.478,59
25.479,67
25.48,60
25.481,61
25.482,64
25.483,64
25.484,62
25.485,65
25.486,81
25.487,83
25.488,65
25.489,72
25.49,67
25.491,61
25.492,87
25.493,72
25.494,50
25.495,70
25.496,60
25.497,71
25.498,70
25.499,64
25.5,62
25.501,73
25.502,66
25.503,73
25.504,63
25.505,54
25.506,61
25.507,64
25.508,96
25.509,62
25.51,74
25.511,56
25.512,59
25.513,67
25.514,76
25.515,71
25.516,54
25.517,68
25.518,65
25.519,53
25.52,75
25.521,71
25.522,65
25.523,55
25.524,57
25.525,57
25.526,51
25.527,53
25.528,58
25.529,57
25.53,51
25.531,65
25.532,79
25.533,78
25.534,67
25.535,59
25.536,59
25.537,78
25.538,63
25.539,70
25.54,63
25.541,50
25.542,62
25.543,56
25.544,76
25.545,63
25.546,71
25.547,55
25.548,64
25.549,93
25.55,88
25.551,64
25.552,68
25.553,63
25.554,64
25.555,60
25.556,62
25.557,66
25.558,92
25.559,85
25.56,66
25.561,62
25.562,68
25.563,68
25.564,60
25.565,77
25.566,74
25.567,55
25.568,67
25.569,70
25.57,52
25.571,66
25.572,85
25.573,59
25.574,65
25.575,75
25.576,82
25.577,67
25.578,53
25.579,61
25.58,69
25.581,54
25.582,62
25.583,62
25.584,67
25.585,74
25.586,76
25.587,67
25.588,70
25.589,55
25.59,67
25.591,73
25.592,69
25.593,69
25.594,75
25.595,71
25.596,80
25.597,65
25.598,72
25.599,68
25.6,77
25.601,76
25.602,67
25.603,75
25.604,60
25.605,58
25.606,50
25.607,53
25.608,73
25.609,83
25.61,62
25.611,65
25.612,62
25.613,65
25.614,62
25.615,66
25.616,60
25.617,79
25.618,60
25.619,78
25.62,76
25.621,68
25.622,67
25.623,77
25.624,66
25.625,74
25.626,72
25.627,70
25.628,71
25.629,74
25.63,62
25.631,65
25.632,60
25.633,79
25.634,69
25.635,64
25.636,72
25.637,75
25.638,63
25.639,67
25.64,65
25.641,74
25.642,56
25.643,47
25.644,86
25.645,69
25.646,61
25.647,71
25.648,66
25.649,70
25.65,65
25.651,76
25.652,79
25.653,57
25.654,55
25.655,81
25.656,73
25.657,78
25.658,68
25.659,47
25.66,82
25.661,55
25.662,68
25.663,66
25.664,66
25.665,79
25.666,60
25.667,66
25.668,67
25.669,83
25.67,75
25.671,61
25.672,69
25.673,69
25.674,64
25.675,55
25.676,55
25.677,60
25.678,72
25.679,68
25.68,63
25.681,64
25.682,66
25.683,61
25.684,77
25.685,61
25.686,69
25.687,74
25.688,64
25.689,70
25.69,69
25.691,63
25.692,66
25.693,53
25.694,74
25.695,52
25.696,59
25.697,70
25.698,63
25.699,66
25.7,68
25.701,77
25.702,69
25.703,67
25.704,71
25.705,66
25.706,67
25.707,77
25.708,62
25.709,79
25.71,72
25.711,64
25.712,64
25.713,64
25.714,59
25.715,80
25.716,62
25.717,63
25.718,64
25.719,72
25.72,61
25.721,63
25.722,68
25.723,64
25.724,50
25.725,75
25.726,70
25.727,61
25.728,56
25.729,73
25.73,58
25.731,66
25.732,77
25.733,67
25.734,75
25.735,65
25.736,71
25.737,78
25.738,64
25.739,74
25.74,56
25.741,51
25.742,82
25.743,71
25.744,60
25.745,64
25.746,67
25.747,71
25.748,67
25.749,58
25.75,67
25.751,52
25.752,71
25.753,71
25.754,63
25.755,60
25.756,60
25.757,79
25.758,75
25.759,55
25.76,57
25.761,62
25.762,77
25.763,88
25.764,72
25.765,77
25.766,64
25.767,69
25.768,73
25.769,59
25.77,79
25.771,48
25.772,63
25.773,72
25.774,79
25.775,83
25.776,61
25.777,74
25.778,69
25.779,66
25.78,62
25.781,72
25.782,58
25.783,64
25.784,62
25.785,57
25.786,64
25.787,68
25.788,66
25.789,69
25.79,78
25.791,64
25.792,56
25.793,84
25.794,70
25.795,71
25.796,82
25.797,67
25.798,65
25.799,71
25.8,60
25.801,66
25.802,68
25.803,71
25.804,53
25.805,79
25.806,68
25.807,56
25.808,65
25.809,65
25.81,61
25.811,56
25.812,64
25.813,64
25.814,66
25.815,61
25.816,71
25.817,62
25.818,70
25.819,73
25.82,58
25.821,65
25.822,71
25.823,67
25.824,68
25.825,62
25.826,71
25.827,59
25.828,78
25.829,68
25.83,72
25.831,78
25.832,58
25.833,67
25.834,75
25.835,71
25.836,83
25.837,64
25.838,65
25.839,64
25.84,55
25.841,62
25.842,61
25.843,80
25.844,68
25.845,54
25.846,77
25.847,77
25.848,64
25.849,60
25.85,57
25.851,62
25.852,61
25.853,89
25.854,71
25.855,66
25.856,63
25.857,56
25.858,63
25.859,72
25.86,58
25.861,58
25.862,62
25.863,66
25.864,74
25.865,67
25.866,59
25.867,67
25.868,57
25.869,63
25.87,52
25.871,58
25.872,59
25.873,60
25.874,59
25.875,72
25.876,65
25.877,67
25.878,50
25.879,54
25.88,65
25.881,74
25.882,64
25.883,69
25.884,60
25.885,76
25.886,53
25.887,55
25.888,60
25.889,67
25.89,57
25.891,56
25.892,56
25.893,72
25.894,52
25.895,83
25.896,71
25.897,67
25.898,65
25.899,76
25.9,69
25.901,72
25.902,57
25.903,62
25.904,66
25.905,68
25.906,61
25.907,57
25.908,52
25.909,71
25.91,65
25.911,71
25.912,77
25.913,84
25.914,71
25.915,74
25.916,68
25.917,53
25.918,61
25.919,77
25.92,90
25.921,77
25.922,58
25.923,63
25.924,81
25.925,73
25.926,73
25.927,62
25.928,68
25.929,80
25.93,62
25.931,63
25.932,72
25.933,69
25.934,67
25.935,56
25.936,67
25.937,61
25.938,70
25.939,60
25.94,84
25.941,77
25.942,65
25.943,78
25.944,61
25.945,59
25.946,54
25.947,76
25.948,62
25.949,71
25.95,59
25.951,70
25.952,66
25.953,71
25.954,80
25.955,74
25.956,87
25.957,70
25.958,74
25.959,60
25.96,77
25.961,79
25.962,60
25.963,70
25.964,49
25.965,74
25.966,58
25.967,81
25.968,63
25.969,83
25.97,66
25.971,61
25.972,73
25.973,68
25.974,72
25.975,74
25.976,77
25.977,58
25.978,71
25.979,55
25.98,68
25.981,61
25.982,66
25.983,73
25.984,61
25.985,64
25.986,71
25.987,66
25.988,60
25.989,77
25.99,67
25.991,69
25.992,59
25.993,68
25.994,75
25.995,63
25.996,72
25.997,59
25.998,67
25.999,62
26,74
26.001,51
26.002,59
26.003,71
26.004,46
26.005,53
26.006,58
26.007,69
26.008,69
26.009,69
26.01,79
26.011,61
26.012,61
26.013,75
26.014,75
26.015,50
26.016,75
26.017,74
26.018,69
26.019,62
26.02,59
26.021,80
26.022,53
26.023,70
26.024,73
26.025,76
26.026,80
26.027,77
26.028,68
26.029,68
26.03,75
26.031,69
26.032,71
26.033,68
26.034,54
26.035,62
26.036,63
26.037,66
26.038,67
26.039,68
26.04,68
26.041,58
26.042,58
26.043,57
26.044,66
26.045,77
26.046,83
26.047,69
26.048,68
26.049,66
26.05,65
26.051,67
26.052,66
26.053,53
26.054,67
26.055,65
26.056,73
26.057,70
26.058,83
26.059,68
26.06,62
26.061,61
26.062,71
26.063,71
26.064,59
26.065,58
26.066,59
26.067,73
26.068,64
26.069,82
26.07,58
26.071,71
26.072,56
26.073,69
26.074,66
26.075,76
26.076,77
26.077,81
26.078,74
26.079,81
26.08,70
26.081,56
26.082,55
26.083,62
26.084,73
