Guild Membership,Player Skill Level,Time Spent Playing,Side-quest Group Assignment,Customization Level,Side-quest Engagement,Won Items,In-game Purchases,Total Inventory
0,6.55,10.56,0,0.04,1,1,995.77,605.21
0,16.12,29.47,0,0.34,1,0,1739.23,1042.24
1,4.33,6.31,0,0.14,1,0,554.95,335.35
1,9.8,17.77,1,0.23,1,1,1473.71,879.13
0,2.79,2.98,0,0.38,1,1,576.24,352.68
0,4.99,7.84,1,0.49,1,1,834.16,507.25
0,6.67,11.12,0,0.09,1,0,716.9,431.64
1,24.16,46.56,1,0.1,1,1,3053.87,1830.25
1,24.26,45.03,1,0.67,1,1,3015.29,1802.99
1,10.11,16.03,1,0.4,1,1,1437.59,874.92
1,21.36,38.77,1,0.18,1,0,2383.61,1428.14
1,22.69,41.59,1,0.23,1,1,2830.98,1692.42
0,10.93,18.78,0,0.72,1,0,1158.12,691.89
0,5.42,7.9,0,0.05,1,1,857.96,517.78
1,10.18,18.6,1,0.51,1,0,1217.98,724.55
1,10.36,18.78,1,0.36,1,1,1530.81,916.54
1,6.41,8.56,0,0.81,1,1,1026.53,609.71
1,16.96,31.17,1,0.79,1,1,2232.94,1347.98
1,14.93,26.35,0,0.69,1,1,1986.99,1192.78
1,15.13,28.19,0,0.38,1,1,2052.27,1225.1
0,15.36,28.89,1,0.63,1,1,1984.28,1187.07
0,19.04,35.51,0,0.64,0,0,2067.72,1237.41
1,10.6,18.09,0,0.33,1,1,1522.87,914.84
1,12.94,23.79,0,0.88,1,1,1810.49,1082.73
0,9.33,15.51,1,0.98,1,0,982.27,587.54
0,8.49,14.92,1,0.31,1,1,1221.71,730.84
0,30.36,58.97,0,0.8,1,0,3338.63,1996.0
0,3.35,4.44,0,0.5,1,1,650.41,386.67
1,25.7,47.84,0,0.46,1,1,3169.85,1899.05
0,9.93,15.58,1,0.39,1,1,1314.1,783.36
1,8.84,14.04,1,0.29,1,1,1312.84,781.49
0,13.34,25.12,0,0.92,1,0,1469.75,878.88
1,4.74,6.98,1,0.74,0,0,594.25,360.87
0,10.74,16.57,1,0.44,1,1,1384.84,831.16
1,7.17,12.32,0,0.75,0,0,879.86,512.0
1,9.52,17.06,0,0.72,1,0,1138.5,688.15
1,6.46,11.06,0,0.27,1,0,804.85,479.45
0,36.53,71.04,0,0.18,1,1,4307.97,2592.97
0,51.01,98.27,0,0.84,1,1,5851.48,3515.92
0,3.32,4.76,0,0.81,1,1,658.59,394.62
0,17.52,32.37,0,1.0,1,1,2196.99,1318.22
1,20.55,38.67,0,0.02,0,0,2337.27,1396.66
1,18.5,33.59,1,0.54,1,1,2379.21,1431.78
1,8.52,14.57,1,0.7,1,1,1312.66,796.68
1,9.55,17.55,1,0.58,1,1,1452.07,868.61
0,8.19,13.31,1,0.71,1,1,1159.88,693.91
0,12.15,20.46,1,0.14,1,1,1571.91,954.01
0,6.6,8.29,0,0.0,1,0,628.43,377.49
1,11.29,19.85,0,0.09,1,0,1309.59,778.14
1,4.48,6.73,0,0.38,1,1,876.32,519.97
0,11.54,20.23,0,0.33,1,1,1534.83,930.42
0,5.24,8.58,1,0.87,1,1,870.24,525.51
1,14.46,25.94,0,0.08,0,0,1648.16,983.64
1,8.54,14.16,1,0.44,1,1,1302.4,784.12
1,14.26,26.27,0,0.96,1,0,1652.57,987.38
0,30.69,57.85,0,0.5,1,0,3318.3,1981.38
0,36.99,71.4,1,0.13,1,1,4342.38,2604.7
1,2.18,3.07,0,0.29,0,0,350.33,210.16
1,7.69,12.1,0,0.63,1,1,1196.7,711.18
0,10.62,18.73,0,0.01,1,1,1442.87,860.44
1,15.81,29.47,0,0.97,1,0,1824.59,1089.74
1,5.59,7.08,1,0.57,1,0,641.91,384.12
0,8.51,12.18,1,0.7,1,1,1142.45,687.11
0,12.14,22.88,0,0.5,1,0,1342.46,798.26
0,18.38,32.27,1,0.96,1,1,2237.29,1340.47
0,14.67,27.07,1,0.59,1,1,1895.12,1135.72
1,15.03,28.65,0,0.66,1,0,1762.59,1048.87
0,14.55,26.42,0,0.86,1,0,1568.71,942.35
1,16.24,29.07,1,0.86,1,1,2132.42,1283.44
1,13.02,23.29,1,0.03,1,1,1804.11,1085.03
0,17.62,33.62,0,0.28,1,1,2239.62,1338.16
0,3.29,3.97,0,0.25,1,1,635.34,385.19
1,36.76,70.37,0,0.01,1,1,4398.82,2639.78
1,3.0,3.88,0,0.88,0,0,416.78,254.98
1,7.04,11.07,0,0.32,1,0,834.58,503.14
0,11.34,19.94,1,0.35,1,0,1218.53,732.68
0,19.12,35.69,1,0.1,1,1,2375.34,1424.79
1,3.53,2.99,1,0.99,1,0,414.99,253.78
1,11.85,20.76,0,0.83,0,0,1365.51,813.59
0,29.64,55.06,0,0.57,1,0,3181.78,1902.75
1,24.67,47.28,0,0.77,0,0,2802.34,1695.11
0,8.0,13.17,0,0.78,0,0,848.96,499.66
1,9.08,16.32,0,0.66,1,0,1094.74,650.89
1,9.74,15.67,0,0.17,1,1,1406.33,848.82
0,9.08,15.82,0,0.72,1,1,1279.49,760.56
1,5.98,9.43,1,0.57,1,0,732.42,443.13
0,5.9,10.32,1,0.72,1,1,953.38,579.16
0,16.39,30.2,0,0.54,1,0,1775.62,1072.1
0,12.98,23.89,1,0.96,1,1,1717.57,1031.88
0,17.56,32.98,1,0.63,1,1,2216.82,1325.23
0,16.14,29.41,0,0.57,1,0,1739.92,1039.38
1,18.05,34.35,0,0.84,1,1,2380.33,1435.52
1,23.98,44.26,1,0.38,1,0,2677.93,1597.43
0,3.68,5.55,0,0.32,1,1,699.81,425.0
1,7.7,12.87,1,0.5,1,1,1221.31,725.75
1,11.57,20.03,0,0.58,0,0,1329.57,797.27
1,11.91,21.34,0,0.22,1,0,1386.19,828.6
1,8.11,13.75,0,0.68,1,1,1267.49,759.28
0,21.73,41.34,1,0.8,1,1,2676.96,1613.88
0,48.78,94.51,1,0.58,1,1,5624.66,3373.1
1,15.46,27.44,0,0.52,1,0,1746.06,1052.85
0,12.75,22.75,0,0.29,1,1,1670.58,999.75
0,20.68,39.7,0,0.91,1,0,2274.3,1365.89
0,5.23,5.31,1,0.75,1,1,770.93,462.92
0,14.14,24.47,1,0.48,1,1,1791.48,1069.03
0,23.09,43.6,0,0.66,1,1,2812.32,1681.64
0,7.08,12.64,1,0.34,1,0,783.03,468.5
0,6.24,9.07,1,0.06,0,0,632.65,377.62
1,11.79,20.81,0,0.2,1,0,1364.14,821.87
1,10.67,19.4,0,0.08,1,1,1564.17,930.23
0,5.91,10.44,0,0.51,1,0,658.68,391.07
0,49.86,98.24,1,0.62,1,1,5789.19,3476.67
0,8.59,14.64,0,0.38,1,0,917.68,549.36
0,6.02,8.98,1,0.53,1,1,918.65,544.92
0,12.39,21.5,1,0.09,1,0,1314.17,790.3
0,23.58,44.09,1,0.77,1,0,2552.79,1535.92
1,12.48,22.42,0,0.03,1,1,1747.06,1044.25
1,16.11,30.19,1,0.63,0,0,1862.25,1122.19
0,7.92,12.56,0,0.43,1,0,821.49,489.91
0,34.14,65.33,1,0.18,1,0,3716.38,2228.05
1,24.69,45.07,0,0.52,1,0,2736.42,1639.19
1,26.11,48.73,1,0.78,1,0,2918.48,1756.16
1,14.36,26.77,1,0.41,1,0,1671.78,1002.25
1,21.95,41.74,1,0.37,1,0,2499.76,1503.72
0,6.54,10.85,0,0.14,1,1,1002.2,599.89
0,9.18,15.6,0,0.59,1,1,1277.84,769.5
1,28.77,55.54,0,0.83,1,0,3255.99,1948.16
0,34.51,65.96,0,0.56,1,1,4054.11,2438.47
1,7.01,10.31,0,0.17,1,0,807.42,482.92
1,13.16,24.86,1,0.66,1,0,1552.85,937.96
1,10.84,17.43,1,0.03,0,0,1215.79,729.21
0,6.69,12.3,0,0.84,0,0,753.38,452.51
1,16.0,27.57,1,0.92,1,1,2077.22,1258.76
0,27.88,53.21,1,0.6,1,1,3340.07,2008.77
0,16.3,30.28,1,0.88,1,1,2075.34,1247.17
0,9.29,16.39,1,0.08,1,0,1005.65,597.29
1,16.33,30.27,1,0.23,1,0,1874.27,1120.79
1,8.7,15.39,0,0.32,1,0,1044.63,630.71
0,15.25,28.37,1,0.77,1,1,1964.74,1178.18
0,33.62,63.64,0,0.48,1,1,3939.69,2363.78
1,4.81,5.59,1,0.35,1,0,558.98,329.97
1,23.78,44.83,1,0.16,1,1,2978.82,1790.32
1,5.35,7.32,0,0.81,1,0,638.31,383.51
1,31.11,58.94,1,0.02,1,0,3476.57,2089.51
0,8.13,13.9,0,0.34,1,1,1173.07,711.03
1,5.51,8.31,0,0.24,1,1,974.69,588.06
0,23.12,42.91,0,0.13,1,1,2793.84,1671.44
1,16.02,29.49,1,0.17,1,1,2138.66,1276.64
1,6.33,10.31,0,0.49,1,1,1075.73,650.09
0,4.49,7.94,1,0.43,1,1,810.73,488.04
0,10.29,18.52,1,0.52,1,1,1420.1,861.82
1,5.75,8.66,1,0.73,1,1,997.26,599.48
0,7.13,11.07,1,0.89,0,0,738.99,434.76
0,12.77,23.71,0,0.12,1,0,1399.33,833.27
1,6.58,10.21,0,0.08,1,0,787.46,468.72
0,22.19,40.3,0,0.32,1,1,2669.4,1611.35
1,31.8,62.14,0,0.55,1,1,3903.53,2348.96
0,11.59,18.98,0,0.1,1,1,1498.82,897.61
1,11.86,22.24,0,0.72,1,1,1710.35,1026.24
0,53.91,104.4,1,0.56,1,1,6175.76,3699.64
0,6.84,10.59,0,0.75,1,1,1009.91,599.96
1,26.5,50.72,1,0.36,1,0,2996.75,1803.64
1,28.61,54.52,0,0.4,1,0,3215.64,1934.09
0,20.52,39.46,1,0.81,1,1,2560.31,1535.81
0,35.59,67.39,0,0.27,1,1,4149.43,2499.88
1,15.81,28.52,1,0.38,1,1,2098.53,1262.29
1,9.54,15.28,0,0.01,1,0,1083.13,650.93
1,23.86,45.73,0,0.56,1,1,3014.47,1810.77
1,35.58,65.29,0,0.85,1,1,4190.36,2509.91
1,27.67,52.39,0,0.03,1,1,3404.81,2048.61
0,12.06,21.54,1,0.61,1,1,1600.67,966.16
0,8.2,14.01,0,0.85,1,1,1179.08,709.65
1,12.91,23.96,0,0.49,1,1,1812.59,1082.96
0,26.81,50.04,1,0.31,1,0,2890.07,1739.48
0,22.92,43.83,0,1.0,1,1,2813.81,1680.28
0,9.64,16.43,0,0.06,1,0,1023.3,610.11
0,14.77,27.5,0,0.21,1,0,1613.89,971.24
0,4.87,7.6,0,0.89,1,0,521.43,310.82
0,22.73,43.22,0,0.3,1,0,2484.59,1485.8
1,6.29,11.18,1,0.82,1,0,799.43,486.58
0,20.68,38.56,0,0.33,1,1,2538.03,1529.48
0,5.1,8.79,1,0.81,1,1,869.66,528.13
0,25.18,47.69,1,0.69,1,1,3039.83,1826.56
1,15.05,26.49,1,0.47,1,1,1996.85,1199.28
0,7.13,11.58,0,0.52,1,1,1053.36,641.71
1,20.96,38.65,0,0.18,1,1,2658.77,1603.44
1,7.26,12.96,0,0.12,1,0,900.54,539.9
0,24.65,44.49,1,0.72,1,0,2615.91,1583.1
0,11.98,19.8,1,0.85,1,0,1239.7,743.19
0,4.19,6.17,0,0.72,1,1,742.68,448.53
1,6.4,10.52,1,0.91,1,1,1086.63,659.93
1,11.21,18.17,0,0.89,1,1,1556.77,936.92
1,30.38,57.2,1,0.78,1,1,3683.46,2209.75
0,20.61,39.81,1,0.9,1,1,2575.74,1548.35
1,35.71,69.77,1,0.17,1,0,4029.06,2417.41
0,42.1,81.33,1,0.73,1,1,4894.44,2927.01
0,7.28,13.5,0,0.75,1,1,1117.15,676.31
1,10.78,19.03,0,0.15,1,1,1560.32,934.08
1,15.69,25.29,0,0.91,1,0,1694.46,1010.92
0,8.6,14.73,1,0.01,1,0,921.54,558.95
0,3.98,5.43,1,0.43,1,0,411.67,248.9
0,10.86,20.0,0,0.02,1,1,1493.8,900.68
0,6.74,9.15,0,0.52,1,0,660.9,395.91
0,11.84,21.45,0,0.41,1,0,1284.56,771.86
1,51.31,99.39,0,0.62,1,1,5997.56,3598.03
1,7.79,13.84,0,0.77,0,0,955.07,568.73
1,16.76,29.56,1,0.77,1,0,1876.67,1129.43
1,23.55,44.28,0,0.72,1,1,2955.71,1775.61
1,16.28,29.58,1,0.1,1,1,2150.31,1299.79
1,16.87,30.89,0,0.42,1,1,2220.1,1321.88
1,9.69,16.66,1,0.82,1,0,1133.84,686.2
0,10.17,18.16,1,0.65,1,1,1405.37,842.28
1,6.15,10.34,0,0.68,0,0,769.75,459.43
1,21.35,39.36,1,0.23,1,1,2697.93,1622.68
1,4.23,5.76,0,0.33,1,1,834.08,497.0
1,25.8,48.28,1,0.96,1,1,3188.15,1911.64
0,5.01,7.69,1,0.85,0,0,531.6,321.93
1,27.45,51.68,1,0.16,1,0,3073.06,1841.16
0,9.27,16.33,0,0.54,1,1,1302.99,779.27
1,5.76,8.75,0,0.49,1,1,1001.58,598.41
0,18.65,34.27,0,0.44,1,0,2012.05,1208.98
0,23.3,44.09,0,0.47,1,1,2838.31,1697.96
0,9.31,16.33,1,0.64,1,1,1304.56,787.52
1,19.05,35.43,0,0.97,1,1,2466.42,1491.43
0,3.17,3.89,0,0.88,1,0,328.95,197.39
1,4.45,7.54,0,0.88,1,1,899.41,542.82
0,28.46,55.58,1,0.7,1,1,3439.86,2066.24
1,10.37,18.16,1,0.02,1,0,1208.91,720.68
1,3.86,5.52,0,0.44,1,1,808.34,487.59
0,10.07,16.06,0,0.51,1,1,1335.38,803.34
0,6.58,11.01,0,0.84,1,0,710.91,435.41
1,11.61,20.32,0,0.92,1,1,1640.35,986.45
1,9.27,16.32,1,0.45,1,1,1402.36,848.62
1,14.69,25.4,1,0.3,1,0,1647.12,990.42
0,10.96,19.21,1,0.34,1,0,1172.27,700.82
0,30.26,57.35,1,0.58,1,0,3282.67,1963.67
1,15.58,28.89,1,0.27,1,0,1796.46,1079.42
0,16.56,30.18,1,0.91,1,0,1783.02,1073.61
0,25.22,48.35,1,0.42,1,1,3058.77,1835.81
0,9.22,15.23,1,0.99,0,0,967.81,577.52
1,5.1,8.05,0,0.11,1,0,647.06,395.27
1,37.17,70.89,1,0.19,1,1,4436.07,2660.43
0,12.25,23.15,0,0.51,1,1,1656.42,989.09
0,13.75,23.81,1,0.87,1,0,1451.98,870.87
0,7.6,12.77,0,0.35,1,0,813.27,488.35
0,8.41,13.9,0,0.84,1,0,885.49,527.62
0,21.25,39.17,0,0.43,1,0,2286.7,1371.56
1,22.19,43.02,1,0.85,1,1,2849.78,1702.39
0,20.56,38.88,1,0.28,1,1,2543.73,1529.36
0,19.15,36.43,1,0.47,1,1,2400.0,1435.75
1,16.65,30.8,0,0.28,1,1,2206.99,1323.29
0,12.25,22.72,0,0.22,1,0,1344.16,803.12
1,9.55,17.68,0,0.42,1,1,1458.4,883.05
0,25.91,50.36,1,0.33,1,1,3156.52,1893.39
0,9.44,15.82,1,0.79,1,1,1296.19,774.5
1,16.88,31.18,1,0.75,1,1,2227.74,1348.1
1,7.08,11.96,1,0.36,1,1,1163.42,708.03
0,8.01,13.16,1,0.99,1,1,1144.37,691.8
1,9.63,17.42,0,0.97,1,1,1453.41,875.86
1,8.59,14.38,0,0.92,1,1,1311.78,783.74
0,19.99,38.44,1,0.59,1,1,2501.82,1507.52
1,4.7,7.37,0,0.41,1,1,906.22,546.56
1,13.36,23.82,1,0.31,1,1,1830.73,1096.25
0,12.2,22.45,1,0.02,0,0,1333.65,800.9
1,3.96,5.39,0,0.63,0,0,512.84,305.38
1,8.57,15.49,0,0.55,1,0,1045.65,619.78
1,16.22,29.94,0,0.63,1,1,2161.33,1304.62
0,17.0,29.65,1,0.58,1,1,2089.67,1245.74
0,11.54,19.45,0,0.14,1,0,1209.85,736.69
1,30.07,54.67,0,0.7,1,0,3293.38,1974.96
0,10.25,18.77,1,0.36,1,1,1424.45,857.93
0,11.5,20.95,0,0.52,1,1,1552.25,935.02
0,13.9,25.51,0,0.37,0,0,1509.26,900.61
0,22.91,42.52,0,0.02,1,0,2471.07,1481.59
1,7.67,12.76,0,0.88,1,1,1213.13,728.37
0,10.73,17.69,1,0.15,0,0,1119.39,668.61
1,8.22,13.78,1,0.58,1,0,974.58,589.94
0,10.15,17.19,0,0.88,1,0,1072.0,637.15
1,31.58,60.75,1,0.22,1,0,3551.11,2131.66
0,19.89,36.71,0,0.41,1,1,2445.68,1459.86
1,7.59,11.73,1,0.38,1,1,1182.66,711.79
1,9.09,15.21,1,0.09,0,0,1059.16,636.34
0,14.01,26.57,0,0.42,1,1,1847.32,1118.93
1,6.92,11.26,0,0.48,1,0,834.45,497.59
0,6.9,11.72,0,0.03,1,1,1046.41,628.0
1,28.95,56.74,1,0.49,1,0,3299.22,1978.34
1,7.33,12.76,0,0.09,1,0,898.85,547.72
1,23.52,45.09,0,0.89,1,1,2979.52,1785.83
1,30.42,57.83,0,0.65,1,0,3404.72,2043.96
0,7.11,11.73,0,0.06,1,0,758.7,453.75
0,6.43,10.82,1,0.83,1,1,994.14,596.73
0,10.04,17.35,1,0.36,1,1,1372.11,824.32
1,5.98,9.3,1,0.23,0,0,727.64,442.07
1,12.11,22.28,0,0.25,1,1,1723.75,1042.52
0,10.83,18.18,0,0.6,1,0,1136.02,674.67
1,16.35,30.25,0,0.08,1,0,1875.14,1128.99
0,30.42,57.69,1,0.06,1,1,3601.67,2168.28
0,19.66,37.39,0,0.63,1,1,2454.72,1475.53
1,16.05,30.29,1,0.98,1,1,2161.49,1303.81
0,4.81,6.11,0,0.48,1,0,472.66,277.35
1,16.69,31.28,1,0.41,1,0,1924.73,1157.38
0,42.56,81.9,1,0.95,1,1,4935.88,2968.77
1,1.85,2.2,1,0.24,1,0,309.55,182.58
0,20.22,36.86,0,0.24,1,0,2166.67,1293.56
0,9.68,17.84,0,0.91,1,1,1370.19,828.82
1,7.46,11.75,1,0.65,1,1,1175.9,704.43
1,25.13,46.78,1,0.05,1,1,3109.6,1863.87
0,41.17,79.61,0,0.67,1,1,4797.54,2870.12
0,23.55,44.18,0,0.82,1,1,2853.19,1710.35
1,10.14,17.29,1,0.27,0,0,1170.52,698.82
0,6.09,10.03,1,0.38,1,0,660.57,387.33
1,15.47,28.25,0,0.2,1,1,2070.98,1240.66
1,20.23,38.93,0,0.63,1,1,2629.77,1584.79
0,9.19,16.22,1,0.66,1,1,1295.69,780.12
0,9.05,16.4,1,0.07,0,0,992.8,587.49
1,84.93,166.95,0,0.68,1,0,9406.19,5645.66
0,24.99,47.65,0,0.66,1,1,3029.35,1822.24
1,25.54,49.28,1,0.04,1,0,2906.41,1744.36
0,4.65,7.18,0,0.56,1,1,798.02,479.64
1,7.56,12.88,0,0.61,1,1,1215.18,726.14
0,11.6,21.34,1,0.43,1,0,1271.02,764.7
1,5.57,9.6,0,0.9,1,0,716.05,432.56
0,37.22,72.39,0,0.33,1,0,4078.15,2448.3
0,31.55,60.33,0,0.07,1,0,3438.45,2071.8
1,9.12,15.34,1,0.67,1,0,1065.16,638.07
0,43.81,85.08,0,0.61,1,0,4794.28,2870.05
0,13.63,24.13,0,0.99,1,1,1755.72,1062.8
0,80.13,157.59,0,0.23,1,0,8784.52,5261.27
0,12.95,23.68,0,0.4,1,1,1707.19,1023.32
1,18.8,34.6,1,0.46,1,1,2428.05,1453.23
1,30.87,59.27,1,0.86,1,1,3771.43,2263.35
0,27.89,54.31,1,0.41,1,0,3073.04,1843.14
1,18.64,34.42,0,0.77,1,0,2115.09,1264.27
1,10.4,19.17,0,0.16,0,0,1243.32,751.33
1,19.02,34.67,0,0.41,1,1,2441.13,1465.01
0,8.25,12.94,0,0.15,1,1,1150.91,697.64
1,15.1,27.36,0,0.95,1,1,2027.93,1211.91
1,7.31,11.21,0,0.18,1,1,1153.23,687.54
0,3.49,5.59,1,0.42,1,0,392.35,229.88
0,12.29,21.68,1,0.08,1,1,1616.07,973.24
0,29.74,56.49,1,0.92,1,1,3532.53,2129.25
1,22.62,42.13,0,0.62,1,1,2841.78,1704.55
0,12.19,20.71,1,0.96,1,0,1282.62,758.0
1,43.13,84.14,0,0.04,1,1,5131.32,3082.16
0,9.02,14.73,0,0.17,0,0,943.26,569.28
1,4.2,5.0,0,0.38,1,1,810.28,482.0
1,2.68,3.98,0,0.62,0,0,402.86,244.54
1,5.5,8.76,0,0.33,1,0,685.0,415.06
1,19.76,37.63,0,0.71,1,0,2266.13,1349.43
1,9.74,15.56,0,0.17,1,0,1104.45,668.25
0,15.42,29.61,1,0.6,1,1,2009.6,1212.65
1,36.88,70.21,0,0.4,1,1,4399.95,2639.43
0,5.39,8.82,0,0.51,1,0,583.33,353.23
1,17.58,31.9,0,0.57,1,0,1986.91,1202.03
0,17.94,33.3,0,0.06,0,0,1945.66,1164.11
1,6.77,10.98,1,0.92,1,1,1118.36,677.82
1,28.46,55.87,0,0.79,1,1,3545.42,2129.48
0,9.58,17.06,0,0.44,1,0,1040.77,618.77
0,9.22,15.63,1,0.55,1,0,976.48,576.79
1,56.23,109.59,1,0.03,1,0,6249.86,3753.52
0,17.21,32.63,0,0.5,1,0,1888.39,1126.5
0,22.19,42.07,0,0.43,1,1,2720.44,1638.11
0,29.29,56.87,1,0.37,1,0,3222.49,1922.57
1,11.69,19.2,1,0.82,1,1,1606.98,965.93
1,28.06,54.48,1,0.18,1,0,3186.37,1910.22
1,9.3,15.49,1,0.18,1,1,1378.86,836.7
1,8.22,13.55,1,0.52,1,1,1268.6,763.29
0,10.84,17.5,0,0.69,1,1,1417.73,854.7
1,6.97,12.63,1,0.02,1,1,1180.05,706.87
0,21.43,39.93,1,0.55,1,0,2319.93,1391.07
0,19.39,34.22,0,0.3,1,1,2345.55,1413.59
0,8.28,14.59,1,0.76,1,1,1200.42,721.33
1,17.49,33.44,1,0.47,1,1,2328.67,1393.61
1,8.93,16.39,0,0.83,1,0,1089.72,659.53
0,9.25,16.49,0,0.4,1,1,1309.0,794.83
1,11.71,21.2,0,0.83,0,0,1372.47,831.0
0,15.76,28.5,1,0.72,1,1,1994.02,1203.86
0,17.31,30.99,1,0.83,1,1,2145.45,1286.86
0,8.93,16.26,0,0.81,0,0,985.12,586.16
1,20.51,39.23,0,0.49,1,1,2650.85,1585.58
1,12.87,21.4,0,0.37,0,0,1435.16,854.56
0,7.06,12.44,0,0.77,1,1,1076.25,646.28
1,6.48,9.13,0,0.36,0,0,748.32,457.85
0,22.51,43.6,0,0.09,1,1,2783.47,1662.81
1,14.69,25.24,0,0.86,1,1,1941.68,1166.09
1,13.74,25.8,0,0.4,1,0,1611.37,965.22
0,27.36,52.44,1,0.13,1,0,2990.68,1788.53
1,13.23,21.23,1,0.65,0,0,1446.44,866.6
1,5.59,7.41,0,0.89,1,1,954.56,580.18
0,16.53,29.29,0,0.86,1,0,1757.17,1055.44
1,14.43,26.58,1,0.55,1,1,1966.28,1183.91
0,10.12,17.31,1,0.09,1,0,1075.34,650.55
0,32.83,63.24,0,0.7,1,0,3589.45,2155.6
0,2.81,3.36,0,0.61,1,1,591.7,354.18
0,24.57,47.31,0,0.21,1,0,2697.6,1619.06
1,20.57,39.41,0,0.9,1,1,2661.89,1592.77
1,16.6,30.59,0,0.09,1,0,1897.91,1139.03
1,2.35,1.9,0,0.37,1,1,623.9,375.95
0,32.89,62.95,1,0.09,1,1,3883.05,2337.42
0,5.84,9.86,0,0.91,1,1,937.29,561.76
0,7.99,14.23,1,0.04,1,1,1176.33,705.18
1,10.4,18.21,0,0.43,1,1,1517.1,903.68
1,15.3,27.86,0,0.86,1,1,2050.21,1234.37
1,17.24,32.64,1,0.25,1,0,1990.79,1187.13
0,21.46,40.92,1,0.11,1,1,2651.26,1589.27
1,19.98,38.22,0,0.13,1,0,2295.62,1373.82
1,19.39,34.09,0,0.4,1,0,2140.92,1289.01
0,16.14,29.77,0,0.43,1,1,2050.18,1233.55
1,5.87,9.25,0,0.72,1,1,1021.36,617.36
0,7.61,12.47,0,0.24,1,0,804.72,487.56
0,20.91,39.91,0,0.7,1,0,2293.08,1372.65
0,20.84,39.91,0,1.0,1,1,2588.76,1549.92
0,20.11,38.14,0,0.86,1,1,2500.95,1493.15
0,8.91,14.6,1,0.64,1,1,1232.69,741.25
0,21.89,41.86,0,0.94,1,1,2699.46,1616.76
0,9.41,13.99,0,0.99,1,1,1240.68,747.67
1,29.21,55.72,1,0.57,1,1,3579.77,2154.66
1,10.09,18.21,1,0.27,1,1,1504.63,908.43
1,39.68,77.28,0,0.91,1,0,4452.8,2672.28
0,5.49,7.07,0,0.84,1,0,537.32,322.78
0,39.83,77.09,1,0.08,1,0,4354.66,2612.75
0,9.06,16.11,1,0.94,0,0,986.9,602.76
0,8.98,15.17,0,0.37,1,0,954.09,569.54
1,13.55,24.8,1,0.32,1,1,1871.38,1124.22
1,8.18,12.88,1,0.34,1,0,945.48,566.38
1,11.78,19.52,0,0.32,1,0,1326.36,791.9
1,10.41,16.11,0,0.52,0,0,1151.19,688.81
0,9.3,15.1,1,0.58,1,0,966.19,579.85
0,18.06,32.89,0,0.43,1,1,2240.42,1339.33
1,6.75,11.02,0,0.41,0,0,817.59,498.8
0,8.11,13.84,0,0.74,1,1,1171.28,707.4
0,4.5,7.27,0,0.0,0,0,492.51,300.97
0,9.27,16.09,0,0.95,1,0,996.42,597.04
0,28.07,54.44,1,0.71,1,0,3086.77,1850.5
0,8.42,12.47,1,0.71,1,0,844.01,505.34
1,7.49,11.98,0,0.42,1,0,885.91,528.06
1,16.09,28.65,0,0.97,1,1,2115.02,1276.51
0,12.29,20.29,1,0.0,1,1,1573.92,952.34
0,54.89,108.55,0,0.08,1,0,6051.6,3633.71
1,10.89,18.92,1,0.8,1,1,1558.97,944.87
0,21.71,38.39,1,0.74,1,1,2586.93,1565.14
0,22.48,43.55,1,0.27,1,0,2481.31,1498.02
0,26.37,49.04,0,0.59,1,1,3139.08,1882.1
0,13.99,26.15,0,0.53,1,1,1834.41,1089.55
1,10.02,18.66,0,0.53,1,0,1212.83,731.41
1,48.99,94.79,0,0.6,1,1,5743.71,3449.36
0,10.34,19.07,1,0.99,1,1,1439.09,865.0
0,9.56,16.65,1,0.99,1,1,1326.93,796.0
0,7.99,12.99,1,0.98,1,0,839.59,510.51
0,4.08,5.91,0,0.55,1,1,731.92,432.42
1,21.05,39.81,1,0.32,1,0,2397.16,1445.96
1,3.08,3.76,0,0.56,0,0,417.62,259.24
1,13.93,24.44,1,0.62,1,0,1579.43,948.41
1,14.9,25.57,0,0.31,1,0,1662.19,998.74
1,57.97,113.56,0,0.63,1,0,6455.48,3867.36
1,4.42,6.06,1,0.62,1,1,851.03,516.64
0,7.45,11.81,1,0.9,1,0,775.66,471.76
0,11.23,19.75,1,0.24,1,1,1503.48,906.91
1,14.54,23.67,0,0.7,1,1,1884.87,1125.72
0,7.76,13.6,1,0.45,1,0,845.3,499.13
1,10.54,19.12,1,0.13,1,1,1550.79,930.27
1,6.38,9.47,1,0.32,1,1,1053.29,633.37
1,15.42,27.82,0,0.06,1,0,1754.81,1057.96
0,3.41,4.25,1,0.32,1,1,650.1,389.86
1,14.02,24.64,0,0.07,1,1,1890.08,1140.36
0,6.93,12.89,0,0.93,0,0,783.61,475.81
1,28.25,53.37,0,0.1,1,1,3460.66,2079.76
0,41.32,79.52,1,0.82,1,0,4501.07,2704.99
1,9.43,16.83,0,0.91,1,1,1426.64,854.9
1,32.8,62.9,0,0.47,1,0,3676.55,2200.22
0,11.92,20.57,1,0.05,1,1,1562.04,935.38
0,5.65,9.75,0,0.6,1,1,924.3,551.42
1,41.22,79.38,0,0.23,1,1,4892.33,2942.45
0,17.75,33.35,1,0.18,1,0,1936.13,1165.99
1,12.93,22.91,0,0.57,1,1,1783.16,1060.74
0,20.37,37.84,0,0.36,1,0,2204.22,1323.43
